,especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
260,AL29,2021-09-30,6840.0,6925.0,6840.0,6868.0,232597,1632970800
261,AL29,2021-10-01,6868.0,6885.0,6811.0,6885.0,151196,1633057200
262,AL29,2021-10-04,6885.0,6939.5,6760.5,6840.0,78196,1633316400
263,AL29,2021-10-05,6841.0,6894.5,6775.0,6819.5,130485,1633402800
264,AL29,2021-10-06,6820.0,6820.0,6680.0,6755.0,132808,1633489200
265,AL29,2021-10-07,6760.0,6760.0,6670.0,6726.0,636319,1633575600
266,AL29,2021-10-12,6799.5,6849.5,6640.0,6700.0,240335,1634007600
267,AL29,2021-10-13,6635.0,6700.0,6622.0,6640.0,179789,1634094000
268,AL29,2021-10-14,6640.0,6750.0,6640.0,6705.0,141177,1634180400
269,AL29,2021-10-15,6795.0,6795.0,6625.0,6640.0,253929,1634266800
270,AL29,2021-10-18,6640.0,6645.0,6600.0,6635.0,158090,1634526000
271,AL29,2021-10-19,6630.0,6686.5,6601.0,6666.0,2067775,1634612400
272,AL29,2021-10-20,6687.0,6687.0,6615.5,6635.0,516816,1634698800
273,AL29,2021-10-21,6635.0,6687.0,6630.5,6649.5,232225,1634785200
274,AL29,2021-10-22,6649.5,6683.0,6649.5,6683.0,275959,1634871600
275,AL29,2021-10-25,6700.0,6749.5,6660.0,6670.0,262984,1635130800
276,AL29,2021-10-26,6670.0,6790.0,6670.0,6700.0,1212214,1635217200
277,AL29,2021-10-27,6710.0,6743.5,6675.0,6740.0,404425,1635303600
278,AL29,2021-10-28,6740.0,6770.0,6736.0,6755.0,194327,1635390000
279,AL29,2021-10-29,6755.0,6755.0,6600.0,6681.0,263415,1635476400
280,AL29,2021-11-01,6690.0,6739.0,6607.0,6666.0,353137,1635735600
281,AL29,2021-11-02,6667.0,6900.0,6666.0,6898.0,1057140,1635822000
282,AL29,2021-11-03,6800.0,6900.0,6800.0,6840.5,2278034,1635908400
283,AL29,2021-11-04,6860.0,6919.0,6840.0,6.91,241003,1635994800
284,AL29,2021-11-05,6960.0,7049.0,6915.0,7020.0,252183,1636081200
285,AL29,2021-11-08,7098.0,7098.5,6900.0,7040.0,365735,1636340400
286,AL29,2021-11-09,7040.0,7138.5,6945.0,7010.0,1644876,1636426800
287,AL29,2021-11-10,7012.0,7098.0,6918.0,7098.0,2681268,1636513200
288,AL29,2021-11-11,7097.0,7260.0,7000.0,7170.0,767354,1636599600
289,AL29,2021-11-12,7170.0,7200.0,7090.5,7187.5,233278,1636686000
290,AL29,2021-11-15,7187.5,7200.0,7080.0,7106.0,72284,1636945200
291,AL29,2021-11-16,7150.0,7199.0,7000.0,7030.0,200916,1637031600
292,AL29,2021-11-17,7110.0,7110.0,6935.0,6980.0,613507,1637118000
293,AL29,2021-11-18,7072.0,7072.0,6850.0,6875.0,225926,1637204400
294,AL29,2021-11-19,6865.0,6900.0,6820.0,6820.0,398259,1637290800
295,AL29,2021-11-23,6820.0,6849.5,6685.0,6700.0,461806,1637636400
296,AL29,2021-11-24,6793.0,6793.0,6675.5,6689.5,158615,1637722800
297,AL29,2021-11-25,6701.0,6710.0,6529.0,6531.0,52748,1637809200
298,AL29,2021-11-26,6590.0,6590.0,6335.0,6386.0,108803,1637895600
299,AL29,2021-11-29,6387.0,6499.5,6220.0,6400.0,1363903,1638154800
300,AL29,2021-11-30,6405.0,6419.5,6299.0,6389.0,273421,1638241200
301,AL29,2021-12-01,6478.0,6802.0,6478.0,6802.0,295267,1638327600
302,AL29,2021-12-02,6897.0,6950.0,6784.0,6862.5,229006,1638414000
303,AL29,2021-12-03,6862.0,7150.0,6860.0,7110.0,162570,1638500400
304,AL29,2021-12-06,7209.0,7219.0,7000.0,7150.0,208360,1638759600
305,AL29,2021-12-07,7200.0,7300.0,7020.0,7238.0,842817,1638846000
306,AL29,2021-12-09,7339.0,7339.0,7150.0,7190.0,126838,1639018800
307,AL29,2021-12-10,7200.0,7200.0,7021.0,7061.5,236152,1639105200
308,AL29,2021-12-13,7000.0,7060.0,6851.0,6909.5,110147,1639364400
309,AL29,2021-12-14,6980.0,6980.0,6860.0,6875.0,93342,1639450800
310,AL29,2021-12-15,6800.0,6949.0,6750.0,6850.0,92875,1639537200
311,AL29,2021-12-16,6850.0,6850.0,6770.0,6800.0,132754,1639623600
312,AL29,2021-12-17,6850.0,6880.0,6810.5,6835.0,84027,1639710000
313,AL29,2021-12-20,6870.0,6870.0,6725.0,6770.0,226444,1639969200
314,AL29,2021-12-21,6800.0,6828.5,6750.0,6820.0,335584,1640055600
315,AL29,2021-12-22,6803.0,7000.0,6803.0,6950.0,1306915,1640142000
316,AL29,2021-12-23,6862.5,7000.0,6800.0,6909.5,241163,1640228400
317,AL29,2021-12-27,6915.0,7000.0,6785.0,6845.0,267173,1640574000
318,AL29,2021-12-28,6850.0,6920.0,6800.0,6890.0,109096,1640660400
319,AL29,2021-12-29,6910.0,6953.0,6850.0,6890.0,104681,1640746800
320,AL29,2021-12-30,6950.0,7019.5,6850.0,6970.0,62325,1640833200
321,AL29,2022-01-03,6970.0,7030.0,6860.5,6979.0,102778,1641178800
322,AL29,2022-01-04,6975.5,7000.0,6890.0,6890.0,157136,1641265200
323,AL29,2022-01-05,6882.0,6940.0,6734.0,6784.0,530530,1641351600
324,AL29,2022-01-06,6767.0,6850.0,6550.0,6679.0,274689,1641438000
325,AL29,2022-01-07,6557.0,6642.0,6500.0,6560.0,83302,1641524400
326,AL29,2022-01-10,6560.0,6600.0,6360.0,6539.0,148334,1641783600
327,AL29,2022-01-11,6539.0,6600.0,6475.0,6515.0,358797,1641870000
328,AL29,2022-01-12,6500.0,6549.5,6447.0,6495.0,274719,1641956400
329,AL29,2022-01-13,6490.0,6497.0,6400.0,6400.0,264924,1642042800
330,AL29,2022-01-14,6310.0,6384.0,6301.0,6340.0,220821,1642129200
331,AL29,2022-01-17,6400.0,6450.0,6290.0,6370.0,150593,1642388400
332,AL29,2022-01-18,6399.5,6399.5,6320.0,6335.0,106180,1642474800
333,AL29,2022-01-19,6326.0,6520.0,6325.0,6517.0,290063,1642561200
334,AL29,2022-01-20,6554.0,6595.0,6490.0,6548.0,250265,1642647600
335,AL29,2022-01-21,6480.5,6630.0,6480.0,6590.0,141311,1642734000
336,AL29,2022-01-24,6660.0,6660.0,6502.0,6543.0,122693,1642993200
337,AL29,2022-01-25,6615.0,6615.0,6475.5,6550.0,136462,1643079600
