,especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
0,GD35,2020-09-08,5800.0,5800.0,5739.5,5739.5,34590,1599534000
1,GD35,2020-09-09,5720.0,5775.0,5649.0,5665.0,2924218,1599620400
2,GD35,2020-09-10,5700.0,5700.0,5625.5,5634.0,9081622,1599706800
3,GD35,2020-09-11,5625.0,5695.0,5560.0,5590.0,1628650,1599793200
4,GD35,2020-09-14,5590.0,5590.0,5550.0,5565.0,2266936,1600052400
5,GD35,2020-09-15,5570.0,5675.0,5560.0,5565.0,3318234,1600138800
6,GD35,2020-09-16,5600.0,5600.0,5250.0,5500.0,1017353,1600225200
7,GD35,2020-09-17,5335.0,5450.0,5137.5,5200.0,986844,1600311600
8,GD35,2020-09-18,5150.0,5400.0,5138.0,5390.0,1031999,1600398000
9,GD35,2020-09-21,5450.0,5450.0,5120.5,5350.0,702625,1600657200
10,GD35,2020-09-22,5263.0,5425.0,5100.0,5425.0,1472920,1600743600
11,GD35,2020-09-23,5350.0,5510.0,5255.0,5490.0,2338354,1600830000
12,GD35,2020-09-24,5500.0,5679.0,5350.0,5620.0,2872733,1600916400
13,GD35,2020-09-25,5600.0,5680.0,5420.0,5600.0,2200450,1601002800
14,GD35,2020-09-28,5700.0,5700.0,5500.0,5665.0,1269397,1601262000
15,GD35,2020-09-29,5650.0,5700.0,5550.0,5690.0,7202041,1601348400
16,GD35,2020-09-30,5700.0,5724.5,5605.0,5660.0,2669985,1601434800
17,GD35,2020-10-01,5789.0,5789.0,5581.0,5600.0,7075293,1601521200
18,GD35,2020-10-02,5580.0,5675.0,5556.0,5590.0,3589141,1601607600
19,GD35,2020-10-05,5670.0,5670.0,5550.0,5650.0,2421274,1601866800
20,GD35,2020-10-06,5664.0,5682.0,5565.0,5600.0,7302587,1601953200
21,GD35,2020-10-07,5570.0,5675.0,5570.0,5631.0,5931075,1602039600
22,GD35,2020-10-08,5645.0,5720.0,5645.0,5710.0,8566427,1602126000
23,GD35,2020-10-09,5675.0,5960.0,5675.0,5930.0,4607213,1602212400
24,GD35,2020-10-13,5995.0,5995.0,5830.0,5950.0,6306799,1602558000
25,GD35,2020-10-14,5950.0,6054.0,5921.0,6050.0,11411359,1602644400
26,GD35,2020-10-15,6060.0,6200.0,6039.0,6140.0,7737616,1602730800
27,GD35,2020-10-16,6140.0,6249.0,6010.0,6010.0,7513220,1602817200
28,GD35,2020-10-19,6050.0,6168.5,5830.0,6000.0,9368222,1603076400
29,GD35,2020-10-20,5850.0,5990.0,5700.0,5990.0,6425123,1603162800
30,GD35,2020-10-21,6000.0,6198.5,5980.0,5980.0,3226420,1603249200
31,GD35,2020-10-22,6150.0,6178.0,6070.0,6177.0,1602407,1603335600
32,GD35,2020-10-23,6178.0,6220.5,5930.0,6030.0,1864799,1603422000
33,GD35,2020-10-26,6031.0,6031.0,5650.0,5650.0,10657389,1603681200
34,GD35,2020-10-27,5800.0,5800.0,5500.0,5600.0,2393780,1603767600
35,GD35,2020-10-28,5600.0,5600.0,5270.0,5330.0,4708459,1603854000
36,GD35,2020-10-29,5495.0,5495.0,5150.0,5250.0,5637583,1603940400
37,GD35,2020-10-30,5300.0,5300.0,5050.0,5089.0,5288535,1604026800
38,GD35,2020-11-02,5200.0,5200.0,5025.0,5100.0,1779815,1604286000
39,GD35,2020-11-03,5114.5,5300.0,5050.0,5236.0,3623306,1604372400
40,GD35,2020-11-04,5298.0,5329.5,5220.0,5300.0,10149297,1604458800
41,GD35,2020-11-05,5350.0,5470.0,5280.0,5400.0,1328807,1604545200
42,GD35,2020-11-06,5401.0,5425.0,5370.0,5405.0,1133026,1604631600
43,GD35,2020-11-09,5420.0,5560.0,5300.0,5370.0,2744455,1604890800
44,GD35,2020-11-10,5500.0,5550.0,5370.0,5501.0,2312396,1604977200
45,GD35,2020-11-11,5450.0,5620.0,5440.0,5620.0,1461691,1605063600
46,GD35,2020-11-12,5555.0,5555.0,5430.0,5455.0,433907,1605150000
47,GD35,2020-11-13,5455.0,5600.0,5455.0,5575.0,1826874,1605236400
48,GD35,2020-11-16,5575.0,5750.0,5575.0,5600.0,2146054,1605495600
49,GD35,2020-11-17,5650.0,5650.0,5485.0,5600.0,609773,1605582000
50,GD35,2020-11-18,5699.0,5699.0,5530.0,5580.0,968912,1605668400
51,GD35,2020-11-19,5580.0,5600.0,5415.0,5520.0,1235790,1605754800
