especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL35D,2023-04-25,20.7,21.33,20,20.6,246589,1682391600
AL35D,2023-04-26,20.6,21.68,20.6,21.15,208519,1682478000
AL35D,2023-04-27,21.44,23,20.952,21.98,441026,1682564400
AL35D,2023-04-28,21.001,22.5,21,21.5,74593,1682650800
AL35D,2023-05-02,21.5,22.3,21.5,22.3,196451,1682996400
AL35D,2023-05-03,22.61,22.61,22,22.1,57423,1683082800
AL35D,2023-05-04,22.2,22.4,21.79,22.15,119187,1683169200
AL35D,2023-05-05,22.2,22.7,22,22.001,180629,1683255600
AL35D,2023-05-08,22,22.25,21.7,21.9,124443,1683514800
AL35D,2023-05-09,21.65,22.4,21.65,21.901,78217,1683601200
AL35D,2023-05-10,22,22.7,21.85,22.7,240366,1683687600
AL35D,2023-05-11,22.7,22.9,22.192,22.56,441793,1683774000
AL35D,2023-05-12,22.3,23.95,22.2,23.74,140406,1683860400
AL35D,2023-05-15,23.05,23.8,23.05,23.8,189234,1684119600
AL35D,2023-05-16,23.71,24.039,23,23.6,109409,1684206000
AL35D,2023-05-17,23.75,24.1,23.5,23.7,88193,1684292400
AL35D,2023-05-18,23.5,23.5,22.63,22.7,27245,1684378800
AL35D,2023-05-19,22.351,23.4,22.35,23.1,55101,1684465200
AL35D,2023-05-22,23.42,24.2,22.72,23.5,233157,1684724400
AL35D,2023-05-23,23,23.6,23,23.11,375965,1684810800
AL35D,2023-05-24,22.901,23.968,22.9,23.3,58940,1684897200
AL35D,2023-05-29,23,23.62,22.5,23.4,26275,1685329200
AL35D,2023-05-30,23,23.5,22.66,23.2,104237,1685415600
AL35D,2023-05-31,23.52,23.52,22.86,23.5,74508,1685502000
AL35D,2023-06-01,23,23.799,22.66,22.8,39381,1685588400
AL35D,2023-06-02,23.849,23.849,22.75,22.95,81986,1685674800
AL35D,2023-06-05,23,23.3,22.56,23.15,311641,1685934000
AL35D,2023-06-06,23.15,24.3,22.702,24.3,198677,1686020400
AL35D,2023-06-07,24.6,25.899,24.24,24.811,172719,1686106800
AL35D,2023-06-08,24.85,25.8,24.81,25.8,79723,1686193200
AL35D,2023-06-09,25.789,25.8,25,25.202,112034,1686279600
AL35D,2023-06-12,25.5,26.35,25.2,26.3,138264,1686538800
AL35D,2023-06-13,26.6,27,26,26.909,156650,1686625200
AL35D,2023-06-14,26.9,27.141,26.45,26.6,45017,1686711600
AL35D,2023-06-15,26.45,26.8,26.001,26.649,117919,1686798000
AL35D,2023-06-16,26,26.599,25.61,26.498,26293,1686884400
AL35D,2023-06-21,26.54,27.998,25.5,27.26,209149,1687316400
AL35D,2023-06-22,27.5,28.52,27.09,28.3,159824,1687402800
AL35D,2023-06-23,28.3,28.7,27.88,28.699,69441,1687489200
AL35D,2023-06-26,28.7,30.068,28.67,29.95,121175,1687748400
AL35D,2023-06-27,29.6,29.94,29,29.7,260886,1687834800
AL35D,2023-06-28,31,31,30.08,30.12,26151,1687921200
AL35D,2023-06-29,30.5,30.9,30.05,30.83,90157,1688007600
AL35D,2023-06-30,31.49,31.49,30.45,31.15,150188,1688094000
AL35D,2023-07-03,30.71,32.5,30.71,32.3,385561,1688353200
AL35D,2023-07-04,32.3,32.5,31.6,32.5,180763,1688439600
AL35D,2023-07-05,32.305,32.8,32,32.43,138918,1688526000
AL35D,2023-07-06,31.679,31.679,29.611,30.29,135085,1688612400
AL35D,2023-07-07,29.4,30.3,28.84,30,110713,1688698800
AL35D,2023-07-10,30.35,31.062,29.662,30.23,452657,1688958000
AL35D,2023-07-11,30.22,31.75,30,31.5,303766,1689044400
AL35D,2023-07-12,32.03,32.5,30.55,31.7,83629,1689130800
AL35D,2023-07-13,31.42,31.7,30.881,31.001,135539,1689217200
AL35D,2023-07-14,30.5,30.8,29,30.8,182915,1689303600
AL35D,2023-07-17,30.5,31.65,30.5,31.65,239116,1689562800
AL35D,2023-07-18,31.4,33,30.841,31.87,145530,1689649200
AL35D,2023-07-19,31,31.999,30.69,31.45,151348,1689735600
AL35D,2023-07-20,31.399,31.399,29.83,30.97,63847,1689822000
AL35D,2023-07-21,30.85,31.36,30.2,31.16,128863,1689908400
AL35D,2023-07-24,31.16,31.8,31,31.8,152286,1690167600
AL35D,2023-07-25,31.99,32,31.101,31.8,234707,1690254000
AL35D,2023-07-26,31.25,31.59,30.68,30.68,47400,1690340400
AL35D,2023-07-27,30.68,31.45,30.5,30.752,216382,1690426800
AL35D,2023-07-28,31.44,31.95,30.97,31.55,186119,1690513200
AL35D,2023-07-31,31.86,32.1,31,32,457711,1690772400
AL35D,2023-08-01,31.896,31.9,31.05,31.691,59946,1690858800
AL35D,2023-08-02,31.23,32.1,31.05,31.773,1589409,1690945200
AL35D,2023-08-03,32.2,32.2,31,32,933510,1691031600
AL35D,2023-08-04,31.88,32.64,31.001,32.25,370218,1691118000
AL35D,2023-08-07,31.96,32.95,31.38,32.87,189617,1691377200
AL35D,2023-08-08,32.05,33.9,32.05,33,463428,1691463600
AL35D,2023-08-09,33.5,33.5,32.5,33.5,860580,1691550000
AL35D,2023-08-10,33.3,34.5,33.02,33.75,551796,1691636400
AL35D,2023-08-11,33.52,34.2,33,33.69,734115,1691722800
AL35D,2023-08-14,31.89,33.69,29.51,30.91,206420,1691982000
AL35D,2023-08-15,29.983,30.43,29,30,101371,1692068400
AL35D,2023-08-16,30,30,29,29.9,275757,1692154800
AL35D,2023-08-17,29,31.5,29,31.5,108316,1692241200
AL35D,2023-08-18,31.6,32.04,30.54,32.04,84220,1692327600
AL35D,2023-08-22,31.78,34.5,31,34,216071,1692673200
AL35D,2023-08-23,35,35,32.5,33.1,149592,1692759600
AL35D,2023-08-24,33,33.8,32.25,33,85942,1692846000
AL35D,2023-08-25,32.89,33.8,32.4,33.8,21355,1692932400
AL35D,2023-08-28,33.39,34.95,32.81,34.95,369439,1693191600
AL35D,2023-08-29,35.1,36.4,34.6,35.25,272359,1693278000
AL35D,2023-08-30,34.76,36.4,33.96,34.5,88936,1693364400
AL35D,2023-08-31,34,35,33.5,33.5,163493,1693450800
AL35D,2023-09-01,33.09,33.62,32.8,33.5,23748,1693537200
